"Date Opened","Time Opened","Opening Price","Legs","Premium","Closing Price","Date Closed","Time Closed","Days in Trade","Avg. Closing Cost","Reason For Close","P/L","P/L %","No. of Contracts","Funds at Close","Margin Req.","Underlying","Strategy","Opening Commissions + Fees","Closing Commissions + Fees","Opening Short/Long Ratio","Closing Short/Long Ratio","Opening VIX","Closing VIX","Gap","Movement","Max Profit","Max Loss"
"2023-10-31","10:41:00",4159.45,"6 Nov 14 4170 C STO 55.75 | 3 Nov 14 4130 C BTO 79.50 | 3 Nov 14 4210 C BTO 36.40",-450,4226.09,"2023-11-01","14:37:00",1,-610,"Profit Target",450,33.33333333333333,3,154500,1350,"SPX","*SPX Butterfly--14DTE--50 Delta & -40/40--v2.2",15,15,0.962,0.952,19.5,17.14,4.51,-11.88,95.56,-64.44
"2023-10-30","10:41:00",4138.68,"6 Nov 13 4145 C STO 60.80 | 3 Nov 13 4105 C BTO 85.10 | 3 Nov 13 4185 C BTO 40.70",-430,4224.68,"2023-11-01","10:25:00",2,-585,"Profit Target",435,33.72093023255814,3,153540,1290,"SPX","*SPX Butterfly--14DTE--50 Delta & -40/40--v2.2",15,15,0.967,0.968,20.67,17.12,22.02,-0.71,56.98,-54.65
"2023-10-27","10:41:00",4137.67,"6 Nov 10 4145 C STO 59.10 | 3 Nov 10 4105 C BTO 83.10 | 3 Nov 10 4185 C BTO 39.30",-430,4207.13,"2023-11-01","10:10:00",5,-585,"Profit Target",435,33.72093023255814,3,153105,1290,"SPX","*SPX Butterfly--14DTE--50 Delta & -40/40--v2.2",15,15,0.966,0.966,20.18,17.49,15.7,-15.26,46.51,-54.65
"2023-10-26","10:41:00",4159.46,"6 Nov 9 4170 C STO 61.35 | 3 Nov 9 4130 C BTO 85.20 | 3 Nov 9 4210 C BTO 41.45",-405,4160.42,"2023-10-31","09:42:00",5,-550,"Profit Target",405,33.33333333333333,3,154200,1215,"SPX","*SPX Butterfly--14DTE--50 Delta & -40/40--v2.2",15,15,0.969,0.935,21.04,19.72,-10.78,-16.53,58.02,-18.52
"2023-10-25","10:41:00",4214.34,"6 Nov 8 4225 C STO 56.55 | 3 Nov 8 4185 C BTO 80.60 | 3 Nov 8 4265 C BTO 36.80",-440,4210.62,"2023-10-25","11:43:00",0,-595,"Profit Target",435,32.95454545454545,3,155670,1320,"SPX","*SPX Butterfly--14DTE--50 Delta & -40/40--v2.2",15,15,0.963,0.943,19.65,19.78,-15.26,-18.08,45.45,-23.86
"2023-10-24","10:41:00",4253.48,"6 Nov 7 4265 C STO 54.90 | 3 Nov 7 4225 C BTO 79.20 | 3 Nov 7 4305 C BTO 35.15",-465,4205.53,"2023-11-01","09:47:00",8,-630,"Profit Target",465,33.33333333333333,3,153435,1395,"SPX","*SPX Butterfly--14DTE--50 Delta & -40/40--v2.2",15,15,0.96,0.81,19.31,17.58,18.75,17.69,40.86,-34.41
"2023-10-23","10:41:00",4220.21,"6 Nov 6 4230 C STO 59.75 | 3 Nov 6 4190 C BTO 84.00 | 3 Nov 6 4270 C BTO 39.70",-430,4210.62,"2023-10-25","11:43:00",2,-585,"Profit Target",435,33.72093023255814,3,156105,1290,"SPX","*SPX Butterfly--14DTE--50 Delta & -40/40--v2.2",15,15,0.966,0.93,21.11,19.78,-13.76,9.81,56.98,-55.81
"2023-10-20","10:41:00",4241.87,"8 Nov 3 4250 C STO 64.35 | 4 Nov 3 4210 C BTO 89.15 | 4 Nov 3 4290 C BTO 43.30",-385,4242.3,"2023-10-23","12:39:00",3,-520,"Profit Target",500,32.467532467532465,4,155485,1540,"SPX","*SPX Butterfly--14DTE--50 Delta & -40/40--v2.2",20,20,0.972,0.951,21.51,19.84,-4.15,-31.98,42.86,-24.68
"2023-10-19","10:41:00",4302.5,"6 Nov 2 4315 C STO 56.00 | 3 Nov 2 4275 C BTO 80.40 | 3 Nov 2 4355 C BTO 35.90",-440,4208.75,"2023-11-01","09:50:00",13,-195,"Above Delta",-765,-57.95454545454546,3,152670,1320,"SPX","*SPX Butterfly--14DTE--50 Delta & -40/40--v2.2",15,15,0.963,0.241,19.74,17.45,6.76,-18.86,38.64,-88.64
"2023-10-18","10:41:00",4341.05,"6 Nov 1 4350 C STO 55.10 | 3 Nov 1 4310 C BTO 80.20 | 3 Nov 1 4390 C BTO 34.50",-460,4237.86,"2023-11-01","16:00:00",14,0,"Expired",-1395,-101.08695652173914,3,153105,1380,"SPX","*SPX Butterfly--14DTE--50 Delta & -40/40--v2.2",15,0,0.961,1,19.05,16.84,-15.85,-16.3,25,-100
"2023-10-17","10:41:00",4367.22,"4 Oct 31 4375 C STO 49.70 | 2 Oct 31 4335 C BTO 75.85 | 2 Oct 31 4415 C BTO 29.55",-610,4193.8,"2023-10-31","16:00:00",14,0,"Expired",-1230,-100.81967213114753,2,152970,1220,"SPX","*SPX Butterfly--14DTE--50 Delta & -40/40--v2.2",10,0,0.943,1,17.74,18.04,-28.4,21.99,9.02,-100
"2023-10-16","10:41:00",4376.17,"4 Oct 30 4385 C STO 47.90 | 2 Oct 30 4345 C BTO 73.50 | 2 Oct 30 4425 C BTO 27.70",-550,4166.82,"2023-10-30","16:00:00",14,0,"Expired",-1110,-100.9090909090909,2,153795,1100,"SPX","*SPX Butterfly--14DTE--50 Delta & -40/40--v2.2",10,0,0.947,1,17.54,19.76,14.59,33.8,20,-100
"2023-10-13","10:41:00",4355.13,"4 Oct 27 4365 C STO 50.80 | 2 Oct 27 4325 C BTO 76.50 | 2 Oct 27 4405 C BTO 30.20",-520,4255.44,"2023-10-23","13:00:00",10,-405,"Above Delta",-250,-24.03846153846154,2,155235,1040,"SPX","*SPX Butterfly--14DTE--50 Delta & -40/40--v2.2",10,10,0.952,0.566,17.74,19.48,10.88,-5.36,33.65,-73.08
"2023-10-12","10:41:00",4372.12,"4 Oct 26 4380 C STO 45.60 | 2 Oct 26 4340 C BTO 71.00 | 2 Oct 26 4420 C BTO 26.05",-595,4137.23,"2023-10-26","16:00:00",14,0,"Expired",-1200,-100.84033613445378,2,154905,1190,"SPX","*SPX Butterfly--14DTE--50 Delta & -40/40--v2.2",10,0,0.94,1,15.91,21.44,3.99,-8.82,24.37,-100
"2023-10-11","10:41:00",4364.15,"4 Oct 25 4375 C STO 45.80 | 2 Oct 25 4335 C BTO 70.40 | 2 Oct 25 4415 C BTO 26.70",-560,4303.42,"2023-10-19","10:30:00",8,-760,"Profit Target",380,33.92857142857143,2,154985,1120,"SPX","*SPX Butterfly--14DTE--50 Delta & -40/40--v2.2",10,10,0.943,0.684,16.47,19.74,8.35,-2.44,64.29,-33.04
"2023-10-10","10:41:00",4367.01,"4 Oct 24 4375 C STO 48.45 | 2 Oct 24 4335 C BTO 73.30 | 2 Oct 24 4415 C BTO 29.05",-555,4342.18,"2023-10-18","11:23:00",8,-750,"Profit Target",370,33.33333333333333,2,154605,1110,"SPX","*SPX Butterfly--14DTE--50 Delta & -40/40--v2.2",10,10,0.947,0.848,16.81,18.94,4.09,27.26,39.64,-26.13
"2023-10-09","10:41:00",4289.65,"6 Oct 23 4300 C STO 53.40 | 3 Oct 23 4260 C BTO 77.50 | 3 Oct 23 4340 C BTO 33.85",-465,4350.17,"2023-10-12","15:55:00",3,-630,"Profit Target",465,33.33333333333333,3,154235,1395,"SPX","*SPX Butterfly--14DTE--50 Delta & -40/40--v2.2",15,15,0.959,0.957,18.78,16.78,-19.48,0.63,45.16,-90.32
"2023-10-06","10:41:00",4253.79,"6 Oct 20 4260 C STO 55.55 | 3 Oct 20 4220 C BTO 79.90 | 3 Oct 20 4300 C BTO 35.75",-465,4301,"2023-10-06","12:03:00",0,-630,"Profit Target",465,33.33333333333333,3,153335,1395,"SPX","*SPX Butterfly--14DTE--50 Delta & -40/40--v2.2",15,15,0.961,0.96,18.57,17.84,-23.4,19,47.31,-61.29
"2023-10-05","10:41:00",4231.31,"6 Oct 19 4240 C STO 57.05 | 3 Oct 19 4200 C BTO 80.95 | 3 Oct 19 4280 C BTO 37.40",-435,4226.36,"2023-10-06","10:22:00",1,-590,"Profit Target",435,33.33333333333333,3,152870,1305,"SPX","*SPX Butterfly--14DTE--50 Delta & -40/40--v2.2",15,15,0.964,0.937,19.38,19.31,-4.44,-28,55.17,-26.44
"2023-10-04","10:41:00",4236.39,"6 Oct 18 4245 C STO 55.60 | 3 Oct 18 4205 C BTO 79.60 | 3 Oct 18 4285 C BTO 35.90",-440,4301,"2023-10-06","12:03:00",2,-595,"Profit Target",435,32.95454545454545,3,153770,1320,"SPX","*SPX Butterfly--14DTE--50 Delta & -40/40--v2.2",15,15,0.963,0.964,19.32,17.84,4.38,2.56,45.45,-54.55
"2023-10-03","10:41:00",4238.85,"6 Oct 17 4245 C STO 60.10 | 3 Oct 17 4205 C BTO 84.25 | 3 Oct 17 4285 C BTO 39.95",-410,4235.66,"2023-10-04","10:01:00",1,-555,"Profit Target",405,32.926829268292686,3,152435,1230,"SPX","*SPX Butterfly--14DTE--50 Delta & -40/40--v2.2",15,15,0.968,0.947,19.61,19.32,-18.64,-30.9,45.12,-26.83
"2023-09-28","10:41:00",4278.64,"6 Oct 12 4285 C STO 56.55 | 3 Oct 12 4245 C BTO 81.20 | 3 Oct 12 4325 C BTO 36.30",-450,4282.54,"2023-10-02","10:00:00",4,-610,"Profit Target",450,33.33333333333333,3,152030,1350,"SPX","*SPX Butterfly--14DTE--50 Delta & -40/40--v2.2",15,15,0.963,0.939,18.31,17.96,-4.86,8.99,41.11,-41.11
"2023-09-27","10:41:00",4278.59,"6 Oct 11 4285 C STO 55.50 | 3 Oct 11 4245 C BTO 80.40 | 3 Oct 11 4325 C BTO 35.00",-450,4282.36,"2023-10-02","09:55:00",5,-610,"Profit Target",450,33.33333333333333,3,151580,1350,"SPX","*SPX Butterfly--14DTE--50 Delta & -40/40--v2.2",15,15,0.962,0.928,18.7,18.04,9.1,-4.04,55.56,-34.44
"2023-09-26","10:41:00",4295.03,"6 Oct 10 4305 C STO 52.40 | 3 Oct 10 4265 C BTO 76.80 | 3 Oct 10 4345 C BTO 32.60",-470,4296.33,"2023-09-28","14:00:00",2,-635,"Profit Target",465,32.97872340425532,3,150750,1410,"SPX","*SPX Butterfly--14DTE--50 Delta & -40/40--v2.2",15,15,0.958,0.925,18.03,17.55,-24.56,-17.85,54.26,-30.85
"2023-09-25","10:41:00",4315.04,"6 Oct 9 4320 C STO 52.80 | 3 Oct 9 4280 C BTO 78.35 | 3 Oct 9 4360 C BTO 32.10",-495,4296.47,"2023-09-28","11:26:00",3,-670,"Profit Target",495,33.33333333333333,3,150285,1485,"SPX","*SPX Butterfly--14DTE--50 Delta & -40/40--v2.2",15,15,0.956,0.912,17.86,17.72,-9.44,4.42,40.4,-19.19
"2023-09-22","10:41:00",4348.5,"4 Oct 6 4355 C STO 47.65 | 2 Oct 6 4315 C BTO 73.05 | 2 Oct 6 4395 C BTO 27.75",-560,4328.22,"2023-09-29","09:40:00",7,-760,"Profit Target",380,33.92857142857143,2,151130,1120,"SPX","*SPX Butterfly--14DTE--50 Delta & -40/40--v2.2",10,10,0.945,0.856,16.34,16.17,11.74,6.76,41.07,-22.32
"2023-09-21","10:41:00",4368.46,"4 Oct 5 4375 C STO 48.10 | 2 Oct 5 4335 C BTO 73.45 | 2 Oct 5 4415 C BTO 28.10",-545,4350.99,"2023-09-21","14:26:00",0,-740,"Profit Target",370,33.94495412844037,2,149790,1090,"SPX","*SPX Butterfly--14DTE--50 Delta & -40/40--v2.2",10,10,0.947,0.888,16.18,16.31,-27.84,-5.9,73.39,-31.19
"2023-09-07","10:41:00",4444.11,"4 Sep 21 4450 C STO 46.00 | 2 Sep 21 4410 C BTO 71.85 | 2 Sep 21 4490 C BTO 26.05",-600,4467.88,"2023-09-13","09:51:00",6,-810,"Profit Target",400,33.33333333333333,2,149420,1200,"SPX","*SPX Butterfly--14DTE--50 Delta & -40/40--v2.2",10,10,0.94,0.905,15.25,13.81,-30.93,9.56,54.17,-20.83
"2023-08-28","10:41:00",4431.32,"4 Sep 11 4440 C STO 39.95 | 2 Sep 11 4400 C BTO 65.00 | 2 Sep 11 4480 C BTO 21.35",-655,4464.71,"2023-08-29","10:41:00",1,-885,"Profit Target",440,33.587786259541986,2,149020,1310,"SPX","*SPX Butterfly--14DTE--50 Delta & -40/40--v2.2",10,10,0.925,0.913,15.53,14.56,20.32,5.29,59.54,-18.32
"2023-08-25","10:41:00",4380.22,"4 Sep 8 4385 C STO 47.90 | 2 Sep 8 4345 C BTO 73.25 | 2 Sep 8 4425 C BTO 27.95",-550,4464.71,"2023-08-29","10:41:00",4,-745,"Profit Target",370,33.63636363636363,2,148580,1100,"SPX","*SPX Butterfly--14DTE--50 Delta & -40/40--v2.2",10,10,0.947,0.947,16.76,14.56,13.07,-9.16,94.55,-53.64
"2023-08-24","10:41:00",4426.37,"4 Sep 7 4435 C STO 44.20 | 2 Sep 7 4395 C BTO 69.05 | 2 Sep 7 4475 C BTO 25.15",-590,4415.53,"2023-08-25","15:32:00",1,-800,"Profit Target",400,33.89830508474576,2,148210,1180,"SPX","*SPX Butterfly--14DTE--50 Delta & -40/40--v2.2",10,10,0.938,0.858,16.13,15.45,19.15,-28.79,80.51,-17.8
"2023-08-23","10:41:00",4415.94,"4 Sep 6 4425 C STO 44.20 | 2 Sep 6 4385 C BTO 69.15 | 2 Sep 6 4465 C BTO 25.10",-595,4415.53,"2023-08-25","15:32:00",2,-805,"Profit Target",400,33.61344537815126,2,147810,1190,"SPX","*SPX Butterfly--14DTE--50 Delta & -40/40--v2.2",10,10,0.938,0.878,16.36,15.45,8.89,19.5,59.66,-20.17
"2023-08-22","10:41:00",4396.7,"4 Sep 5 4405 C STO 47.30 | 2 Sep 5 4365 C BTO 71.95 | 2 Sep 5 4445 C BTO 27.85",-530,4360.53,"2023-08-25","11:05:00",3,-720,"Profit Target",360,33.9622641509434,2,147410,1060,"SPX","*SPX Butterfly--14DTE--50 Delta & -40/40--v2.2",10,10,0.948,0.853,17.36,17.23,15.56,-18.63,40.57,-22.64
"2023-08-18","10:41:00",4355.2,"6 Sep 1 4365 C STO 54.60 | 3 Sep 1 4325 C BTO 78.85 | 3 Sep 1 4405 C BTO 34.75",-450,4388.33,"2023-08-25","10:08:00",7,-610,"Profit Target",450,33.33333333333333,3,147050,1350,"SPX","*SPX Butterfly--14DTE--50 Delta & -40/40--v2.2",15,15,0.961,0.942,18.33,16.75,-25.48,10.32,43.33,-41.11
"2023-08-17","10:41:00",4403.61,"4 Aug 31 4415 C STO 49.50 | 2 Aug 31 4375 C BTO 74.00 | 2 Aug 31 4455 C BTO 29.95",-505,4349.16,"2023-08-18","10:04:00",1,-685,"Profit Target",340,33.663366336633665,2,145870,1010,"SPX","*SPX Butterfly--14DTE--50 Delta & -40/40--v2.2",10,10,0.952,0.874,17.04,18.83,11.99,-12.71,46.53,-2.97
"2023-08-16","10:41:00",4442.42,"4 Aug 30 4450 C STO 47.65 | 2 Aug 30 4410 C BTO 72.45 | 2 Aug 30 4490 C BTO 28.25",-550,4419.93,"2023-08-23","10:43:00",7,-745,"Profit Target",370,33.63636363636363,2,146600,1100,"SPX","*SPX Butterfly--14DTE--50 Delta & -40/40--v2.2",10,10,0.946,0.848,16.01,16.27,-4.07,8.63,40.91,-14.55
"2023-08-15","10:41:00",4446.86,"4 Aug 29 4455 C STO 47.80 | 2 Aug 29 4415 C BTO 72.50 | 2 Aug 29 4495 C BTO 28.40",-540,4401.48,"2023-08-21","15:32:00",6,-730,"Profit Target",360,33.33333333333333,2,146230,1080,"SPX","*SPX Butterfly--14DTE--50 Delta & -40/40--v2.2",10,10,0.947,0.809,16.21,16.99,-10.85,-32.01,39.81,-50
"2023-08-14","10:41:00",4477.19,"4 Aug 28 4485 C STO 44.65 | 2 Aug 28 4445 C BTO 69.80 | 2 Aug 28 4525 C BTO 25.25",-585,4434.62,"2023-08-15","15:32:00",1,-790,"Profit Target",390,33.33333333333333,2,145710,1170,"SPX","*SPX Butterfly--14DTE--50 Delta & -40/40--v2.2",10,10,0.94,0.856,15.12,16.47,-5.92,19.06,47.01,-3.42
"2023-08-11","10:41:00",4476.03,"4 Aug 25 4485 C STO 46.40 | 2 Aug 25 4445 C BTO 71.35 | 2 Aug 25 4525 C BTO 26.85",-550,4469.43,"2023-08-14","10:13:00",3,-745,"Profit Target",370,33.63636363636363,2,144900,1100,"SPX","*SPX Butterfly--14DTE--50 Delta & -40/40--v2.2",10,10,0.945,0.884,15.4,15.55,-18.14,25.34,77.27,-0.91
"2023-08-09","10:41:00",4494.42,"4 Aug 23 4500 C STO 44.50 | 2 Aug 23 4460 C BTO 69.95 | 2 Aug 23 4540 C BTO 25.00",-605,4410.52,"2023-08-16","15:32:00",7,-525,"Above Delta",-180,-14.87603305785124,2,145530,1210,"SPX","*SPX Butterfly--14DTE--50 Delta & -40/40--v2.2",10,10,0.937,0.645,15.48,16.75,2.19,-7.15,31.4,-15.7
"2023-08-08","10:41:00",4469.97,"4 Aug 22 4475 C STO 48.90 | 2 Aug 22 4435 C BTO 74.60 | 2 Aug 22 4515 C BTO 28.55",-545,4456.78,"2023-08-14","09:36:00",6,-740,"Profit Target",370,33.94495412844037,2,144530,1090,"SPX","*SPX Butterfly--14DTE--50 Delta & -40/40--v2.2",10,10,0.948,0.883,17.9,15.88,-20.41,-28.06,41.28,-20.18
"2023-08-07","10:41:00",4508.94,"4 Aug 21 4515 C STO 43.55 | 2 Aug 21 4475 C BTO 69.55 | 2 Aug 21 4555 C BTO 23.65",-620,4473.74,"2023-08-14","10:35:00",7,-840,"Profit Target",420,33.87096774193548,2,145320,1240,"SPX","*SPX Butterfly--14DTE--50 Delta & -40/40--v2.2",10,10,0.935,0.759,16.26,15.25,13.55,17.36,41.94,-3.23
"2023-08-03","10:41:00",4494.72,"4 Aug 17 4500 C STO 47.85 | 2 Aug 17 4460 C BTO 73.40 | 2 Aug 17 4540 C BTO 27.85",-565,4501.08,"2023-08-04","14:19:00",1,-765,"Profit Target",380,33.6283185840708,2,143740,1130,"SPX","*SPX Butterfly--14DTE--50 Delta & -40/40--v2.2",10,10,0.945,0.913,17,15.69,-19.12,0.45,46.9,-20.35
"2023-08-02","10:41:00",4530.57,"4 Aug 16 4535 C STO 44.90 | 2 Aug 16 4495 C BTO 70.60 | 2 Aug 16 4575 C BTO 25.25",-615,4512.52,"2023-08-07","15:00:00",5,-835,"Profit Target",420,34.146341463414636,2,144160,1230,"SPX","*SPX Butterfly--14DTE--50 Delta & -40/40--v2.2",10,10,0.937,0.848,15.74,15.93,-25.8,-20.36,39.84,-11.38
"2023-07-10","10:41:00",4402.57,"2 Jul 24 4410 C STO 39.10 | 1 Jul 24 4370 C BTO 64.85 | 1 Jul 24 4450 C BTO 20.45",-720,4471.84,"2023-07-12","11:51:00",2,-440,"Below Delta",-290,-40.27777777777778,1,143360,720,"SPX","*SPX Butterfly--14DTE--50 Delta & -40/40--v2.2",5,5,0.917,0.972,15.29,13.7,-4.72,8.34,4.17,-56.94
"2023-07-06","10:41:00",4388.14,"4 Jul 20 4395 C STO 44.75 | 2 Jul 20 4355 C BTO 70.65 | 2 Jul 20 4435 C BTO 24.90",-615,4427.08,"2023-07-11","11:58:00",5,-640,"Below Delta",30,2.4390243902439024,2,143650,1230,"SPX","*SPX Butterfly--14DTE--50 Delta & -40/40--v2.2",10,10,0.937,0.944,16.72,14.79,-24.2,-34.48,28.46,-13.01
"2023-06-01","10:41:00",4189.53,"4 Jun 15 4195 C STO 45.30 | 2 Jun 15 4155 C BTO 71.35 | 2 Jun 15 4235 C BTO 25.15",-600,4194.04,"2023-06-01","10:49:00",0,-810,"Profit Target",400,33.33333333333333,2,144730,1200,"SPX","*SPX Butterfly--14DTE--50 Delta & -40/40--v2.2",10,10,0.939,0.908,16.6,16.29,3.2,6.5,46.67,-10.83
"2023-05-31","10:41:00",4169.9,"4 Jun 14 4175 C STO 50.80 | 2 Jun 14 4135 C BTO 76.40 | 2 Jun 14 4215 C BTO 30.40",-530,4371.98,"2023-06-13","13:24:00",13,15,"Above Delta",-1110,-104.71698113207549,2,143620,1060,"SPX","*SPX Butterfly--14DTE--50 Delta & -40/40--v2.2",10,10,0.951,1,18.3,14.62,-14.78,-20.84,17.92,-100
"2023-05-26","10:41:00",4198.83,"4 Jun 9 4205 C STO 44.85 | 2 Jun 9 4165 C BTO 71.30 | 2 Jun 9 4245 C BTO 24.55",-625,4177.75,"2023-06-01","09:33:00",6,-845,"Profit Target",420,33.6,2,144230,1250,"SPX","*SPX Butterfly--14DTE--50 Delta & -40/40--v2.2",10,10,0.936,0.831,17.42,17.55,4.88,42.67,39.2,-17.6
"2023-05-25","10:41:00",4140.93,"4 Jun 8 4145 C STO 51.50 | 2 Jun 8 4105 C BTO 77.85 | 2 Jun 8 4185 C BTO 30.45",-540,4179.93,"2023-06-01","09:40:00",7,-600,"Below Delta",100,9.25925925925926,2,144330,1080,"SPX","*SPX Butterfly--14DTE--50 Delta & -40/40--v2.2",10,10,0.951,0.947,19.15,17.18,40.47,-14.78,29.63,-58.33
"2023-05-24","10:41:00",4111.46,"4 Jun 7 4120 C STO 53.25 | 2 Jun 7 4080 C BTO 79.30 | 2 Jun 7 4160 C BTO 32.00",-490,4171.4,"2023-05-31","11:53:00",7,-455,"Below Delta",-90,-9.183673469387756,2,143810,980,"SPX","*SPX Butterfly--14DTE--50 Delta & -40/40--v2.2",10,10,0.957,0.966,20.51,17.96,-12.62,-21.5,12.24,-69.39
"2023-05-23","10:41:00",4185.33,"4 Jun 6 4190 C STO 44.25 | 2 Jun 6 4150 C BTO 70.95 | 2 Jun 6 4230 C BTO 23.85",-640,4190.02,"2023-05-31","09:48:00",8,-865,"Profit Target",430,33.59375,2,143900,1280,"SPX","*SPX Butterfly--14DTE--50 Delta & -40/40--v2.2",10,10,0.934,0.874,17.68,17.75,-15.83,8.53,41.41,-17.97
"2023-05-22","10:41:00",4195.24,"4 Jun 5 4200 C STO 43.50 | 2 Jun 5 4160 C BTO 69.75 | 2 Jun 5 4240 C BTO 23.40",-625,4207.03,"2023-05-30","12:37:00",8,-845,"Profit Target",420,33.6,2,143470,1250,"SPX","*SPX Butterfly--14DTE--50 Delta & -40/40--v2.2",10,10,0.934,0.889,17.31,17.72,-1.2,4.46,39.2,-8
"2023-05-19","10:41:00",4208.05,"4 Jun 2 4215 C STO 40.35 | 2 Jun 2 4175 C BTO 66.20 | 2 Jun 2 4255 C BTO 21.50",-710,4209.41,"2023-05-30","10:29:00",11,-960,"Profit Target",480,33.80281690140845,2,143050,1420,"SPX","*SPX Butterfly--14DTE--50 Delta & -40/40--v2.2",10,10,0.92,0.832,16.03,17.37,6.1,3.9,39.44,-30.99
"2023-05-18","10:41:00",4178.68,"4 Jun 1 4185 C STO 39.90 | 2 Jun 1 4145 C BTO 66.10 | 2 Jun 1 4225 C BTO 20.55",-695,4201.92,"2023-05-26","10:43:00",8,-755,"Below Delta",100,7.194244604316546,2,142570,1390,"SPX","*SPX Butterfly--14DTE--50 Delta & -40/40--v2.2",10,10,0.921,0.913,16.61,17.36,-1.09,21,29.5,-21.58
"2023-05-17","10:41:00",4124.63,"4 May 31 4130 C STO 40.25 | 2 May 31 4090 C BTO 67.25 | 2 May 31 4170 C BTO 19.80",-665,4185.29,"2023-05-23","10:40:00",6,-440,"Below Delta",-470,-35.338345864661655,2,142470,1330,"SPX","*SPX Butterfly--14DTE--50 Delta & -40/40--v2.2",10,10,0.925,0.969,17.48,17.68,12.95,1.78,0.75,-65.41
"2023-05-16","10:41:00",4118.49,"4 May 30 4125 C STO 39.85 | 2 May 30 4085 C BTO 66.50 | 2 May 30 4165 C BTO 19.75",-665,4198.23,"2023-05-22","11:59:00",6,-345,"Below Delta",-660,-49.62406015037594,2,142940,1330,"SPX","*SPX Butterfly--14DTE--50 Delta & -40/40--v2.2",10,10,0.924,0.979,17.84,16.92,-8.33,-9.46,5.26,-64.66
"2023-05-12","10:41:00",4124.61,"4 May 26 4130 C STO 41.45 | 2 May 26 4090 C BTO 68.05 | 2 May 26 4170 C BTO 21.10",-635,4177.51,"2023-05-18","10:59:00",6,-480,"Below Delta",-330,-25.984251968503933,2,143600,1270,"SPX","*SPX Butterfly--14DTE--50 Delta & -40/40--v2.2",10,10,0.93,0.964,16.91,16.51,7.92,-13.93,25.98,-29.13
"2023-05-11","10:41:00",4111.81,"4 May 25 4115 C STO 47.00 | 2 May 25 4075 C BTO 73.55 | 2 May 25 4155 C BTO 25.85",-550,4115.76,"2023-05-17","10:01:00",6,-745,"Profit Target",370,33.63636363636363,2,143930,1100,"SPX","*SPX Butterfly--14DTE--50 Delta & -40/40--v2.2",10,10,0.946,0.904,17.97,17.78,-5.4,-20.43,40.91,-17.27
"2023-05-10","10:41:00",4129.67,"4 May 24 4135 C STO 41.85 | 2 May 24 4095 C BTO 68.05 | 2 May 24 4175 C BTO 21.85",-630,4126.7,"2023-05-15","12:18:00",5,-855,"Profit Target",430,34.12698412698413,2,143560,1260,"SPX","*SPX Butterfly--14DTE--50 Delta & -40/40--v2.2",10,10,0.931,0.866,16.93,17.35,24.57,-14.07,42.86,-12.7
"2023-05-09","10:41:00",4124.05,"4 May 23 4130 C STO 42.85 | 2 May 23 4090 C BTO 69.00 | 2 May 23 4170 C BTO 22.65",-605,4103.28,"2023-05-12","14:30:00",3,-820,"Profit Target",410,33.88429752066116,2,143130,1210,"SPX","*SPX Butterfly--14DTE--50 Delta & -40/40--v2.2",10,10,0.935,0.85,17.57,17.73,-13.87,-0.2,39.67,-14.88
"2023-05-08","10:41:00",4130.05,"4 May 22 4135 C STO 43.80 | 2 May 22 4095 C BTO 70.00 | 2 May 22 4175 C BTO 23.55",-605,4138.09,"2023-05-12","10:00:00",4,-820,"Profit Target",410,33.88429752066116,2,142720,1210,"SPX","*SPX Butterfly--14DTE--50 Delta & -40/40--v2.2",10,10,0.936,0.889,17.73,16.43,0.73,-6.93,41.32,-7.44
"2023-05-05","10:41:00",4125.65,"4 May 19 4130 C STO 46.85 | 2 May 19 4090 C BTO 72.90 | 2 May 19 4170 C BTO 26.10",-540,4120.14,"2023-05-10","10:48:00",5,-730,"Profit Target",360,33.33333333333333,2,141905,1080,"SPX","*SPX Butterfly--14DTE--50 Delta & -40/40--v2.2",10,10,0.946,0.896,17.51,17.29,23.51,40.92,39.81,-17.59
"2023-05-04","10:41:00",4052.91,"6 May 18 4060 C STO 58.25 | 3 May 18 4020 C BTO 83.80 | 3 May 18 4100 C BTO 36.65",-405,4104.15,"2023-05-10","13:26:00",6,-550,"Profit Target",405,33.33333333333333,3,142310,1215,"SPX","*SPX Butterfly--14DTE--50 Delta & -40/40--v2.2",15,15,0.967,0.957,21.15,18.09,-8.2,-29.64,46.91,-46.91
"2023-05-03","10:41:00",4123.76,"4 May 17 4130 C STO 50.25 | 2 May 17 4090 C BTO 75.95 | 2 May 17 4170 C BTO 29.55",-510,4133.76,"2023-05-08","12:25:00",5,-690,"Profit Target",340,33.33333333333333,2,141545,1020,"SPX","*SPX Butterfly--14DTE--50 Delta & -40/40--v2.2",10,10,0.953,0.916,18.29,17.42,2.67,1.51,40.2,-8.82
"2023-05-02","10:41:00",4111.35,"4 May 16 4120 C STO 49.10 | 2 May 16 4080 C BTO 74.55 | 2 May 16 4160 C BTO 28.80",-525,4134.1,"2023-05-08","11:25:00",6,-710,"Profit Target",350,33.33333333333333,2,141205,1050,"SPX","*SPX Butterfly--14DTE--50 Delta & -40/40--v2.2",10,10,0.95,0.921,18.72,17.51,-3.77,-52.75,41.9,-41.9
